"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"demo_age"	"demo_gender"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"	"demo_nationality"	"gen_insec_mean"	"dest_info_mean"	"gen_trav_sum"	"gen_trav_int"	"gen_trav_bin"	"dest_sec"	"dest_trav_int"
274	5	""	2	2	2	""	4	6	4	2	6	5	5	6	6	3	4	6	5	2	5	6	5	6	6	6	5	6	5	1	1	3	1	5	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	32	"2"	1	""	4	5	""	12	3	1	0	"swe"	1.16666666666667	2.2	1	1	1	5	2
275	5	""	5	4	1	""	4	2	2	5	6	5	5	4	5	5	6	6	5	2	2	2	5	5	6	6	5	5	5	1	1	1	4	1	2	1	1	1	1	4	4	1	2	2	1	4	1	1	1	1	4	68	"1"	1	""	6	3	""	20	0	2	0	"swe"	1.5	1.6	2	2	2	2	5
276	5	""	5	1	2	""	4	2	4	5	5	5	5	5	4	4	6	5	5	5	5	2	4	5	5	5	5	6	5	4	2	1	1	1	5	1	1	1	4	1	4	1	2	5	1	1	1	1	1	1	4	27	"2"	1	""	8	3	""	5	0	1	0	"swe"	1	1.8	1	1	1	5	5
277	5	""	5	3	4	""	4	4	5	5	4	2	3	4	4	2	2	6	2	3	5	2	5	5	6	5	5	5	5	4	5	4	4	5	2	2	1	1	1	4	2	1	1	1	2	2	2	2	1	1	4	27	"1"	1	""	8	3	""	25	0	0	0	"swe"	1.66666666666667	4.4	0	1	1	5	5
278	5	""	3	3	4	""	5	6	4	4	6	5	5	5	6	4	6	6	4	5	4	6	5	5	5	5	5	5	5	2	2	1	1	5	5	1	1	1	2	2	2	2	4	2	2	2	4	2	1	1	4	37	"1"	1	""	2	4	""	3	5	1	0	"swe"	2	2.2	1	1	1	4	3
279	5	""	3	3	4	""	2	6	4	6	6	5	5	4	6	6	6	6	5	4	4	4	5	5	6	5	5	5	5	2	4	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	5	36	"2"	1	""	2	5	""	4	0	2	0	"swe"	1.16666666666667	2.2	2	2	2	4	3
280	5	""	1	1	6	""	3	3	4	4	6	2	5	3	6	3	6	6	6	5	3	3	4	5	6	6	5	2	5	5	4	4	2	4	5	2	2	1	5	4	2	4	4	3	2	4	4	4	1	5	4	29	"1"	1	""	8	2	""	4	35	1	0	"swe"	3.33333333333333	3.8	1	1	1	3	1
281	5	""	2	6	4	""	4	2	5	5	6	5	5	5	6	6	6	6	3	5	5	6	5	5	5	5	5	6	5	4	4	2	5	3	5	1	1	1	1	1	1	1	1	1	2	4	2	2	2	2	5	60	"2"	1	""	8	5	""	6	0	0	0	"swe"	2.33333333333333	3.6	0	1	1	5	2
282	5	""	5	1	2	""	5	5	4	5	6	5	4	4	5	5	6	5	5	4	2	2	4	2	3	3	3	4	4	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1	4	2	1	1	4	5	68	"1"	1	""	8	3	""	10	0	1	0	"swe"	2.16666666666667	1.6	1	1	1	2	5
283	5	""	5	7	1	""	4	5	4	5	6	5	5	5	3	3	3	5	5	5	4	3	5	5	6	5	5	3	5	5	5	5	5	5	5	1	1	1	3	5	5	1	1	1	1	5	5	5	5	5	5	65	"2"	1	""	8	4	""	52	0	1	0	"swe"	4.33333333333333	5	1	1	1	4	5
284	5	""	5	1	6	""	5	5	4	5	4	5	5	5	4	5	6	5	5	4	2	2	5	5	6	6	5	5	5	1	4	5	4	5	1	1	1	1	1	4	1	1	4	1	1	4	4	4	1	1	5	58	"1"	1	""	8	6	""	20	70	4	2	"swe"	2.5	3.8	6	3	2	2	5
285	5	""	4	7	1	""	4	2	5	2	5	5	5	5	2	1	3	1	5	5	4	2	5	5	6	5	5	5	5	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	5	57	"2"	1	""	8	5	""	3	1	2	0	"swe"	1.33333333333333	2.4	2	2	2	4	4
286	5	""	1	1	2	""	3	3	6	5	6	5	5	5	6	6	6	6	6	5	5	6	5	5	6	6	5	5	5	1	1	1	4	5	4	1	1	1	1	1	4	1	1	1	2	4	1	1	1	4	5	38	NA	1	""	6	5	""	4	5	0	0	"swe"	2.16666666666667	2.4	0	1	1	5	1
287	11	"Smögen"	2	3	3	""	4	5	4	3	3	2	2	5	5	5	3	3	4	2	4	4	4	4	4	2	4	4	4	3	4	2	4	2	4	4	2	2	4	4	2	4	2	4	4	4	2	2	2	2	4	31	"1"	10	""	8	6	""	20	5	2	3	"int"	2.66666666666667	3	5	3	2	4	2
288	5	""	1	1	7	"Konsert"	6	6	2	2	5	6	6	6	6	6	6	6	6	5	5	6	5	5	5	5	5	6	5	1	1	1	2	1	5	1	1	1	1	4	1	4	1	1	4	5	4	1	1	4	5	29	"2"	1	""	3	4	""	50	12	10	1	"swe"	3.16666666666667	1.2	11	3	2	5	1
289	5	""	1	1	2	""	3	3	4	1	2	3	3	4	6	6	6	6	1	5	4	3	4	5	6	5	5	5	5	4	5	4	5	5	5	1	1	1	1	2	1	2	1	1	4	4	4	2	2	1	5	27	"2"	1	""	3	5	""	4	2	1	0	"swe"	2.83333333333333	4.6	1	1	1	4	1
290	5	""	3	7	5	""	4	2	2	2	6	1	6	4	6	3	6	6	5	5	5	6	5	5	6	5	5	6	6	2	4	4	5	4	5	1	1	1	1	1	4	1	1	1	5	5	1	1	1	5	5	57	"2"	1	""	3	8	"Vll ej svara"	6	0	1	0	"swe"	3	3.8	1	1	1	5	3
291	5	""	2	3	4	""	2	1	4	2	1	2	5	5	4	5	5	6	5	4	5	4	5	4	6	6	5	5	5	2	4	1	4	1	4	1	2	2	1	4	2	2	4	4	1	4	2	5	1	2	5	32	"2"	1	""	4	5	""	15	0	2	0	"swe"	2.5	2.4	2	2	2	5	2
292	5	""	1	3	4	""	4	1	2	4	2	5	5	5	4	6	6	6	5	5	5	6	5	5	5	5	5	5	5	1	2	1	4	1	5	1	1	1	2	2	1	2	2	1	1	4	1	1	1	1	5	34	"2"	1	""	3	5	""	20	0	2	0	"swe"	1.5	1.8	2	2	2	5	1
293	5	""	1	3	4	""	4	4	4	2	2	5	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	4	4	5	4	4	2	1	1	1	1	1	1	1	1	1	2	4	4	4	2	2	5	55	"1"	8	""	2	5	""	5	10	3	0	"int"	3	4.2	3	2	2	5	1
294	5	""	1	7	4	""	3	2	5	4	6	5	5	5	6	6	5	6	5	5	4	5	5	5	6	6	5	5	5	5	5	5	4	3	4	2	1	1	1	4	4	2	4	2	4	4	4	2	1	2	5	42	"2"	7	""	3	6	""	4	2	2	0	"int"	2.83333333333333	4.4	2	2	2	4	1
295	5	""	1	4	4	""	6	5	5	5	5	5	5	5	6	6	6	6	5	5	5	6	5	5	5	5	5	5	5	1	1	2	2	1	1	1	1	1	1	2	4	4	4	2	4	4	3	1	1	1	5	29	"2"	10	""	4	5	""	5	0	5	0	"int"	2.33333333333333	1.4	5	3	2	5	1
296	9	""	5	7	1	""	4	4	4	5	5	4	4	2	2	2	2	4	5	4	2	2	4	4	4	4	4	4	4	2	2	1	2	2	4	2	2	2	2	2	2	2	4	4	2	2	2	2	2	2	5	52	"2"	1	""	5	4	""	5	1	2	0	"swe"	2	1.8	2	2	2	2	5
297	9	""	4	7	4	""	4	4	5	5	4	4	4	4	4	6	2	4	4	4	4	4	4	4	4	5	4	4	4	3	4	3	3	3	4	2	2	1	2	2	2	3	4	4	4	4	4	3	3	2	4	62	"1"	1	""	6	3	""	2	3	0	0	"swe"	3.33333333333333	3.2	0	1	1	4	4
298	9	""	5	14	4	""	5	4	5	5	3	5	5	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	4	5	3	3	4	5	1	1	1	1	2	1	2	3	2	4	2	2	2	1	1	5	58	"2"	1	""	5	3	""	10	3	1	0	"swe"	2	3.8	1	1	1	4	5
299	9	""	5	10	3	""	5	4	4	5	4	5	4	2	4	5	4	4	5	4	2	4	4	5	4	5	5	5	5	4	4	4	4	4	4	1	2	1	2	2	2	2	2	2	4	5	4	4	4	4	4	20	"2"	1	""	6	3	""	5	2	2	0	"swe"	4.16666666666667	4	2	2	2	2	5
301	7	""	5	4	4	""	5	5	5	5	6	5	4	3	5	3	3	5	5	4	3	3	5	2	5	5	4	4	4	2	2	3	4	4	3	3	2	4	4	4	2	4	4	4	4	4	4	4	2	4	5	59	"2"	1	""	8	6	""	4	0	1	0	"swe"	3.66666666666667	3	1	1	1	3	5
303	9	""	3	7	4	""	5	3	3	4	1	3	3	4	3	3	3	3	5	5	5	5	4	4	4	2	4	4	4	2	2	2	4	4	4	2	2	2	2	4	2	3	4	3	2	2	2	2	2	2	4	26	"2"	1	""	3	3	""	2	0	0	0	"swe"	2	2.8	0	1	1	5	3
305	11	"Gotland"	5	18	1	""	4	2	2	2	2	5	2	5	2	1	1	1	1	5	5	5	5	2	4	6	5	5	5	5	5	4	5	2	4	3	3	4	4	4	4	5	5	5	5	5	4	3	1	1	5	26	"1"	1	""	2	5	""	2	1	1	0	"swe"	3.16666666666667	4.2	1	1	1	5	5
306	4	""	1	2	3	""	4	6	6	6	6	5	5	5	6	4	3	6	4	5	5	5	5	5	2	2	5	5	5	4	2	4	2	2	4	2	2	4	2	2	2	2	4	2	3	4	2	2	2	2	5	42	"2"	9	""	8	6	""	2	0	1	0	"int"	2.5	2.8	1	1	1	5	1
307	9	""	5	14	5	""	5	2	4	4	2	4	4	4	4	3	4	3	3	3	3	3	4	4	4	4	4	4	4	4	5	4	5	3	4	4	3	4	2	2	5	4	4	3	4	5	5	4	4	4	5	22	"2"	1	""	6	3	""	5	0	3	0	"swe"	4.33333333333333	4.2	3	2	2	3	5
308	9	""	5	30	4	""	5	2	4	5	5	3	3	4	4	4	2	3	4	2	4	3	5	5	5	5	5	5	5	4	4	3	4	3	5	2	2	2	3	2	2	3	4	3	4	4	3	4	3	3	5	22	"2"	1	""	5	3	""	2	0	0	0	"swe"	3.5	3.6	0	1	1	4	5
309	7	""	5	31	5	""	4	4	4	2	2	4	5	5	5	4	3	3	3	4	4	4	5	4	4	4	4	4	5	4	4	3	4	3	5	3	3	2	3	3	3	2	4	3	4	4	4	2	2	4	5	19	"2"	12	"Australia"	1	3	""	4	0	2	0	"int"	3.33333333333333	3.6	2	2	2	4	5
310	9	""	2	5	7	"Visitor of Almedalsveckan"	5	5	5	5	5	5	5	5	4	6	6	6	6	5	5	6	5	5	3	4	5	5	5	4	4	4	4	3	3	2	3	2	1	4	2	2	4	2	2	4	4	4	2	2	5	22	"2"	1	""	5	5	""	2	0	4	0	"swe"	3	3.8	4	3	2	5	2
311	9	""	2	90	6	""	5	4	4	4	4	4	4	5	5	2	4	4	4	4	5	5	5	5	5	4	5	5	5	2	2	2	4	2	4	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	4	38	"2"	12	"Czech republic"	3	3	""	3	2	3	2	"int"	2.16666666666667	2.4	5	3	2	5	2
312	9	""	4	1	2	""	5	4	4	4	3	4	4	4	3	3	3	3	3	2	4	6	4	4	2	4	4	4	5	2	2	2	4	4	4	2	5	2	2	2	2	4	4	2	5	5	5	2	2	4	4	23	"1"	1	""	4	4	""	3	1	1	0	"swe"	3.83333333333333	2.8	1	1	1	4	4
313	4	""	5	365	7	"Bostad"	4	4	4	4	2	5	5	5	5	5	2	2	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	62	"2"	1	""	6	3	""	10	0	2	0	"swe"	2	5	2	2	2	5	5
314	4	""	2	1	2	""	4	5	4	4	3	6	6	5	5	3	3	3	3	5	6	6	5	5	3	3	5	5	5	3	3	3	3	3	3	3	4	4	2	4	3	4	4	4	3	4	2	2	3	4	5	30	"2"	2	""	4	5	""	5	0	2	2	"int"	3	3	4	3	2	NA	2
315	4	""	1	7	1	""	5	5	5	5	4	5	5	5	4	4	4	6	6	5	5	3	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	41	"2"	1	""	4	4	""	3	0	0	0	"swe"	1.16666666666667	1.4	0	1	1	5	1
316	4	""	2	7	1	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	63	"1"	1	""	4	3	""	3	0	0	0	"swe"	1	1.4	0	1	1	5	2
317	4	""	1	7	1	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	"2"	1	""	4	5	""	3	0	0	0	"swe"	1	1.4	0	1	1	5	1
318	4	""	5	5	4	""	5	3	5	6	6	5	5	5	6	5	6	6	6	5	5	5	5	5	3	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	44	"2"	1	""	2	6	""	3	10	1	2	"swe"	1	2.8	3	2	2	5	5
319	4	""	5	5	4	""	5	5	5	5	6	5	5	5	6	5	6	6	6	5	5	5	5	5	5	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	49	"1"	1	""	2	6	""	3	2	1	2	"swe"	1.5	2.8	3	2	2	5	5
320	4	""	1	1	2	""	5	6	5	6	6	5	5	5	5	6	6	5	5	6	6	6	5	5	5	5	5	5	5	1	2	4	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	51	"2"	1	""	6	5	""	8	0	1	0	"swe"	1	2	1	1	1	NA	1
321	9	""	1	1	2	""	5	4	5	5	3	4	5	4	3	2	3	3	3	2	5	5	5	5	4	4	3	4	4	1	1	1	4	2	4	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	5	47	"1"	3	""	8	6	""	3	1	1	0	"int"	1.16666666666667	1.8	1	1	1	5	1
322	9	""	2	1	1	""	4	3	3	4	3	5	5	5	3	3	3	3	3	5	5	5	5	5	3	3	5	5	5	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	5	52	"2"	12	"Estonia"	3	6	""	1	0	3	0	"int"	2.16666666666667	3	3	2	2	5	2
323	4	""	1	1	7	"Citadellet"	5	6	5	6	6	5	5	5	6	5	6	6	6	5	6	6	5	5	5	5	5	5	5	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	"1"	1	""	6	8	""	3	0	1	0	"swe"	1	1.6	1	1	1	NA	1
324	4	""	5	1	4	""	5	6	5	6	6	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	5	31	"1"	1	""	4	5	""	20	75	1	0	"swe"	2	3.4	1	1	1	5	5
325	4	""	5	1	4	""	5	6	5	5	6	5	5	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	5	70	"1"	1	""	7	5	""	3	0	2	0	"swe"	2	1.6	2	2	2	5	5
326	4	""	1	1	4	""	5	6	5	4	6	5	5	4	6	6	6	6	6	5	5	6	5	5	5	4	5	5	5	2	5	5	4	3	5	1	2	2	1	2	1	1	1	1	1	4	4	4	1	1	5	30	"2"	1	""	4	6	""	10	2	1	0	"swe"	2.5	3.8	1	1	1	5	1
327	4	""	3	1	2	""	4	6	4	6	6	5	5	5	6	3	5	5	6	5	5	5	5	5	5	5	5	5	5	1	4	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	28	"2"	12	""	1	6	""	2	0	1	0	"int"	1	2.4	1	1	1	5	3
328	4	""	4	1	2	""	5	6	5	6	6	5	5	5	6	6	5	5	6	5	5	5	5	5	5	5	5	5	5	1	1	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	33	"1"	12	"India"	1	6	""	2	0	1	0	"int"	1	1.6	1	1	1	5	4
329	4	""	1	1	7	"Konstgall"	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	5	5	1	1	1	1	1	1	1	1	1	4	1	5	1	1	1	1	5	61	"1"	1	""	2	5	""	4	1	7	0	"swe"	1.66666666666667	3.2	7	3	2	5	1
330	4	""	2	1	7	"Konsthall"	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	4	1	4	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	59	"2"	1	""	2	5	""	2	0	7	0	"swe"	1.5	2.2	7	3	2	5	2
331	4	""	1	1	3	""	5	5	6	4	6	5	5	5	6	6	6	6	4	5	5	6	5	5	3	5	5	5	5	3	4	3	4	4	4	2	2	2	4	2	2	4	3	2	4	4	4	4	4	4	5	20	"2"	10	""	8	3	""	3	0	3	0	"int"	4	3.6	3	2	2	5	1
332	9	""	1	1	6	""	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	4	18	"1"	12	"Estonia"	2	2	""	1	0	1	0	"int"	2.16666666666667	4	1	1	1	4	1
333	9	""	2	1	6	""	4	4	6	4	6	4	4	4	6	4	6	6	6	4	4	6	4	4	4	6	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	5	33	"1"	12	"Estland"	2	4	""	1	1	1	1	"int"	1.83333333333333	4	2	2	2	4	2
334	9	""	1	7	1	""	4	4	4	5	4	4	5	5	5	4	4	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	27	"2"	1	""	4	6	""	5	2	5	2	"swe"	2	4	7	3	2	5	1
335	9	""	2	1	2	""	4	2	4	5	3	5	5	4	3	3	2	3	3	4	5	3	4	3	3	4	4	4	4	4	4	4	1	4	4	2	3	3	4	4	4	2	2	4	2	2	2	2	2	2	5	58	"2"	3	""	5	5	""	5	1	2	0	"int"	2	3.4	2	2	2	5	2
336	4	""	1	1	3	""	5	6	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	4	1	5	5	5	3	4	1	1	1	4	1	1	1	1	1	1	1	1	1	5	4	1	1	1	4	5	61	"2"	11	""	5	6	""	2	0	1	0	"int"	2.66666666666667	2	1	1	1	5	1
337	4	""	4	1	3	""	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	2	5	5	5	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	4	4	1	1	1	1	5	63	"1"	11	""	5	7	""	2	0	1	0	"int"	2	1	1	1	1	5	4
338	9	""	2	1	1	""	5	3	4	5	3	5	5	4	3	4	3	3	3	3	4	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	26	"2"	12	"Estonia"	2	5	""	1	0	1	0	"int"	2	4	1	1	1	4	2
339	9	""	1	1	2	""	4	5	6	4	6	4	4	5	6	6	6	6	4	4	5	6	5	5	5	5	5	5	5	4	4	3	3	4	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	5	46	"2"	12	"Estonia"	4	5	""	3	3	2	2	"int"	1	3.6	4	3	2	5	1
340	9	""	2	3	3	""	4	4	2	4	3	4	3	4	3	3	2	3	4	5	5	5	4	5	2	5	5	2	4	2	2	2	4	2	4	4	1	1	2	4	2	4	4	4	2	2	2	4	2	4	5	21	"2"	1	""	4	3	""	4	0	2	0	"swe"	2.66666666666667	2.4	2	2	2	5	2
341	9	""	2	2	1	""	5	6	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	4	5	4	3	3	4	3	4	3	1	1	1	4	2	3	4	4	3	4	4	4	4	2	5	21	"2"	1	""	3	3	""	5	1	2	0	"swe"	3.5	3.4	2	2	2	NA	2
342	4	""	4	1	2	""	5	4	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	4	4	5	5	5	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	4	4	1	1	1	1	5	21	"2"	1	""	4	5	""	10	0	2	0	"swe"	2	1.4	2	2	2	5	4
343	9	""	2	5	1	""	4	4	5	5	6	4	5	5	5	3	2	6	5	2	4	4	5	5	2	4	5	5	5	4	5	4	4	5	4	1	4	2	2	4	2	2	2	2	2	4	2	2	2	4	4	44	"2"	4	""	3	5	""	4	2	1	1	"int"	2.66666666666667	4.4	2	2	2	4	2
344	4	""	1	1	3	""	6	6	6	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	6	5	5	5	4	2	1	1	3	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	5	61	"1"	2	""	4	5	""	3	2	2	0	"int"	1.83333333333333	2.6	2	2	2	5	1
345	4	""	2	1	2	""	4	6	4	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	5	60	"2"	2	""	4	5	""	3	0	2	0	"int"	2.66666666666667	1.6	2	2	2	5	2
346	4	""	5	10	4	""	5	2	5	5	3	5	5	5	4	4	5	5	5	5	5	5	2	5	2	5	5	5	3	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	2	5	50	"1"	1	""	4	6	""	4	5	1	0	"swe"	2.16666666666667	1.6	1	1	1	5	5
347	4	""	3	10	4	""	5	5	5	5	6	5	5	5	6	4	6	5	5	2	2	2	5	5	5	5	5	5	5	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	1	5	47	"2"	1	""	4	6	""	4	0	1	0	"swe"	2	1.6	1	1	1	2	3
348	4	""	5	10	4	""	5	2	5	5	6	5	5	5	6	2	5	5	6	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	18	"2"	1	""	4	3	""	3	0	1	0	"swe"	1	1	1	1	1	4	5
349	4	""	5	1	4	""	5	2	5	5	5	5	5	5	4	2	6	5	5	1	1	1	5	5	5	5	5	5	5	4	4	5	5	5	5	1	1	1	1	4	1	1	1	1	4	4	4	4	2	4	4	43	"2"	7	""	8	3	""	25	15	25	0	"int"	3.66666666666667	4.6	25	3	2	1	5
350	4	""	5	10	4	""	6	1	6	1	6	1	1	4	4	2	2	2	4	6	6	6	4	4	5	5	5	5	5	4	5	4	4	4	4	3	1	1	1	1	1	1	1	1	4	4	4	2	2	2	4	35	"2"	1	""	5	3	""	5	0	1	0	"swe"	3	4.2	1	1	1	NA	5
351	9	""	5	10	4	""	6	5	5	5	5	5	5	5	6	5	4	5	5	3	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	5	58	"2"	1	""	2	6	""	4	0	3	0	"swe"	2.33333333333333	4	3	2	2	5	5
352	9	""	5	21	1	""	5	5	5	4	5	5	5	5	3	3	4	5	5	2	5	5	5	5	5	2	5	5	5	2	4	4	2	3	2	2	2	4	2	4	2	2	4	4	2	4	2	2	2	4	5	54	"1"	1	""	2	7	""	25	7	12	15	"swe"	2.66666666666667	3	27	3	2	5	5
353	9	""	4	8	4	""	5	4	5	5	4	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	2	5	1	1	1	4	2	2	3	2	1	1	4	4	4	1	3	5	21	"1"	12	"Spain"	8	5	""	3	0	10	0	"int"	2.83333333333333	3.6	10	3	2	5	4
354	9	""	1	4	4	""	4	3	4	5	6	5	5	5	4	3	4	6	6	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	2	2	2	4	4	4	4	2	2	2	4	4	4	2	4	5	55	"1"	12	"Spain"	8	3	""	3	4	3	5	"int"	3.33333333333333	4.8	8	3	2	5	1
355	9	""	5	7	4	""	5	4	5	4	4	5	5	5	4	4	6	4	4	4	5	4	5	5	5	5	5	5	5	2	1	2	2	2	1	2	2	2	2	4	4	4	4	4	4	4	4	4	3	4	5	55	"2"	1	""	2	5	""	2	0	2	0	"swe"	3.83333333333333	1.8	2	2	2	5	5
357	4	""	5	1	2	""	5	4	5	4	6	5	5	5	5	2	3	5	5	4	4	4	5	5	2	2	2	2	2	5	4	5	5	5	5	1	1	1	1	2	2	1	4	2	5	5	5	5	5	5	5	43	"2"	1	""	8	5	""	4	0	1	0	"swe"	5	4.8	1	1	1	4	5
358	4	""	5	1	2	""	5	4	5	5	6	5	5	5	5	2	2	5	5	4	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4	1	1	1	1	2	2	1	1	1	4	4	4	4	4	4	5	40	"2"	1	""	6	5	""	6	0	1	0	"swe"	4	4	1	1	1	4	5
359	4	""	5	1	2	""	5	5	5	6	5	5	5	5	5	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	2	4	1	1	1	1	1	1	1	1	1	4	4	4	3	3	3	5	41	"2"	1	""	5	5	""	5	1	1	0	"swe"	3.5	3.2	1	1	1	4	5
360	4	""	1	3	4	""	5	6	5	6	6	5	5	6	6	6	6	6	6	6	6	6	5	5	5	5	3	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	37	"2"	1	""	4	5	""	100	0	1	0	"swe"	1	1	1	1	1	NA	1
361	4	""	1	3	4	""	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	37	"1"	1	""	4	3	""	100	12	1	2	"swe"	1	1	3	2	2	5	1
362	4	""	1	1	3	""	4	4	3	4	3	4	5	4	5	4	2	3	3	4	4	3	4	4	2	4	4	4	4	5	5	4	5	4	4	4	2	4	3	2	4	3	2	2	2	4	4	3	4	3	5	39	"2"	10	""	7	7	""	4	0	2	0	"int"	3.33333333333333	4.6	2	2	2	4	1
363	4	""	1	1	3	""	5	6	5	6	6	5	5	5	6	3	3	3	3	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	44	"1"	10	""	5	5	""	5	0	2	0	"int"	3	3	2	2	2	5	1
364	4	""	5	1	6	""	5	4	4	4	3	5	5	3	4	3	6	5	5	4	4	3	5	5	5	5	5	5	3	3	3	3	4	3	3	1	1	1	1	2	1	1	2	2	3	4	4	4	2	1	5	38	"2"	1	""	6	5	""	4	1	1	0	"swe"	3	3.2	1	1	1	4	5
